3.900000000000000e+03,4.439646956153401e+14
3.901000000000000e+03,1.673580194240077e+14
3.902000000000000e+03,4.225334731416039e+14
3.903000000000000e+03,1.545460571359142e+14
3.904000000000000e+03,6.027173601175796e+13
3.905000000000000e+03,7.353561276629261e+13
3.906000000000000e+03,4.137820180105372e+14
3.907000000000000e+03,1.047510413208538e+14
3.908000000000000e+03,4.111585447316561e+14
3.909000000000000e+03,1.580339723084786e+14
3.910000000000000e+03,1.761215809508442e+14
3.911000000000000e+03,3.205686015780396e+14
3.912000000000000e+03,3.846443990270824e+14
3.913000000000000e+03,3.487544469100269e+14
3.914000000000000e+03,2.156244814376937e+14
3.915000000000000e+03,4.601594810840851e+14
3.916000000000000e+03,4.588593112420344e+14
3.917000000000000e+03,2.383186511413102e+14
3.918000000000000e+03,4.292062127091752e+14
3.919000000000000e+03,2.017713272447352e+14
3.920000000000000e+03,3.585532851958616e+14
3.921000000000000e+03,2.274881965532637e+14
3.922000000000000e+03,2.711147044666073e+14
3.923000000000000e+03,3.352006613096183e+14
3.924000000000000e+03,8.020083317777293e+12
3.925000000000000e+03,3.192519722696392e+14
3.926000000000000e+03,3.202700513580722e+14
3.927000000000000e+03,2.184469805923321e+14
3.928000000000000e+03,2.493366796929542e+14
3.929000000000000e+03,9.806660858149906e+12
3.930000000000000e+03,1.763772503926707e+14
3.931000000000000e+03,6.365856180106802e+13
3.932000000000000e+03,1.056424525752658e+14
3.933000000000000e+03,1.002188145624545e+14
3.934000000000000e+03,7.679176210579961e+13
3.935000000000000e+03,5.288932650358781e+13
3.936000000000000e+03,8.849408407619133e+13
3.937000000000000e+03,1.040246728152226e+14
3.938000000000000e+03,1.340538290692591e+14
3.939000000000000e+03,1.631433574885172e+14
3.940000000000000e+03,1.949952645440179e+14
3.941000000000000e+03,2.095242837001283e+14
3.942000000000000e+03,3.405782874432528e+13
3.943000000000000e+03,2.604458945662598e+14
3.944000000000000e+03,2.646492808662303e+14
3.945000000000000e+03,1.021197834320082e+14
3.946000000000000e+03,1.042493376863490e+14
3.947000000000000e+03,3.952620662444622e+14
3.948000000000000e+03,3.019045878581999e+14
3.949000000000000e+03,3.931203290844576e+14
3.950000000000000e+03,2.183931539561203e+14
3.951000000000000e+03,3.581566729181597e+14
3.952000000000000e+03,4.393907228847642e+14
3.953000000000000e+03,4.456025202812271e+14
3.954000000000000e+03,2.392518595136383e+14
3.955000000000000e+03,1.841683726412420e+14
3.956000000000000e+03,4.135663516974629e+14
3.957000000000000e+03,3.889826650064828e+14
3.958000000000000e+03,3.222997437936965e+14
3.959000000000000e+03,3.977429016501816e+14
3.960000000000000e+03,3.940791087322112e+14
3.961000000000000e+03,3.843968322194551e+14
3.962000000000000e+03,2.905991779183107e+14
3.963000000000000e+03,1.749629139107145e+14
3.964000000000000e+03,1.191518097454075e+14
3.965000000000000e+03,2.203916289361759e+14
3.966000000000000e+03,1.858494820469044e+14
3.967000000000000e+03,1.250767061116467e+14
3.968000000000000e+03,1.164219859971920e+14
3.969000000000000e+03,8.234107058240191e+13
3.970000000000000e+03,7.363770054911211e+13
3.971000000000000e+03,1.094603001406389e+14
3.972000000000000e+03,1.191348438733112e+14
3.973000000000000e+03,1.782792802227726e+14
3.974000000000000e+03,2.051663223244813e+14
3.975000000000000e+03,2.680279129071178e+14
3.976000000000000e+03,3.049647505705006e+14
3.977000000000000e+03,2.028236041038701e+14
3.978000000000000e+03,1.941443190840917e+14
3.979000000000000e+03,3.724896274986539e+14
3.980000000000000e+03,3.999772798149162e+14
3.981000000000000e+03,4.579558475766168e+14
3.982000000000000e+03,3.137687204293464e+14
3.983000000000000e+03,3.206523561199489e+14
3.984000000000000e+03,4.804685929991536e+14
3.985000000000000e+03,8.577295663053970e+13
3.986000000000000e+03,4.968609365725732e+14
3.987000000000000e+03,4.881985125452098e+14
3.988000000000000e+03,3.994654670516685e+14
3.989000000000000e+03,5.175871339910983e+14
3.990000000000000e+03,5.145390865749592e+14
3.991000000000000e+03,2.781721781873749e+14
3.992000000000000e+03,5.099317350390491e+14
3.993000000000000e+03,4.748818967527951e+14
3.994000000000000e+03,3.967463087545565e+14
3.995000000000000e+03,4.587922134149868e+14
3.996000000000000e+03,5.217353797138776e+14
3.997000000000000e+03,8.167290356409275e+13
3.998000000000000e+03,5.088553624929619e+14
3.999000000000000e+03,1.395469006332860e+14
4.000000000000000e+03,1.106253825135622e+14
4.001000000000000e+03,5.458362316171524e+14
4.002000000000000e+03,5.486079926107281e+14
4.003000000000000e+03,5.238987374389559e+14
4.004000000000000e+03,1.487365699983825e+14
4.005000000000000e+03,5.066426980909564e+14
4.006000000000000e+03,3.765660632447239e+14
4.007000000000000e+03,5.020689080399562e+14
4.008000000000000e+03,2.599454012453123e+14
4.009000000000000e+03,5.536192389096886e+14
4.010000000000000e+03,4.978849665966530e+14
4.011000000000000e+03,4.938332939374603e+14
4.012000000000000e+03,5.387036753186341e+14
4.013000000000000e+03,1.105418783883555e+14
4.014000000000000e+03,4.865036619561972e+14
4.015000000000000e+03,3.486667509534659e+14
4.016000000000000e+03,5.286023785272419e+14
4.017000000000000e+03,5.101095308678346e+14
4.018000000000000e+03,5.461811829376257e+14
4.019000000000000e+03,5.553453664036261e+14
4.020000000000000e+03,4.709097535828644e+14
4.021000000000000e+03,5.494427739041862e+14
4.022000000000000e+03,1.460238033521645e+14
4.023000000000000e+03,4.076292807271559e+13
4.024000000000000e+03,5.259356456317081e+14
4.025000000000000e+03,5.061322892230067e+14
4.026000000000000e+03,5.157295674527010e+14
4.027000000000000e+03,4.363568098544502e+14
4.028000000000000e+03,5.522515757287031e+14
4.029000000000000e+03,4.998986360910844e+14
4.030000000000000e+03,5.580090604204496e+14
4.031000000000000e+03,4.563282780268614e+14
4.032000000000000e+03,1.498020975091762e+14
4.033000000000000e+03,3.680437829381436e+14
4.034000000000000e+03,3.889891177558012e+14
4.035000000000000e+03,4.069332956724858e+14
4.036000000000000e+03,3.920541469502983e+14
4.037000000000000e+03,5.097558219497185e+14
4.038000000000000e+03,5.651953879350765e+14
4.039000000000000e+03,3.451671274737751e+14
4.040000000000000e+03,5.606701890569106e+14
4.041000000000000e+03,4.418939835838949e+14
4.042000000000000e+03,5.510968593713300e+14
4.043000000000000e+03,5.479963566796464e+14
4.044000000000000e+03,5.551941409278578e+14
4.045000000000000e+03,2.582424544676328e+14
4.046000000000000e+03,4.355083098341270e+14
