3.900000000000000e+03,6.484166874854949e+14
3.901000000000000e+03,2.443769953114323e+14
3.902000000000000e+03,6.168548143061626e+14
3.903000000000000e+03,2.255733631502691e+14
3.904000000000000e+03,8.795319730474184e+13
3.905000000000000e+03,1.072861578947484e+14
3.906000000000000e+03,6.035672079021544e+14
3.907000000000000e+03,1.527637876873486e+14
3.908000000000000e+03,5.994865381355270e+14
3.909000000000000e+03,2.303714296568622e+14
3.910000000000000e+03,2.566839903627068e+14
3.911000000000000e+03,4.671057738075738e+14
3.912000000000000e+03,5.603530133328736e+14
3.913000000000000e+03,5.079606833395722e+14
3.914000000000000e+03,3.139904641271336e+14
3.915000000000000e+03,6.699383069810608e+14
3.916000000000000e+03,6.679039803842518e+14
3.917000000000000e+03,3.468171466668719e+14
3.918000000000000e+03,6.244771823710791e+14
3.919000000000000e+03,2.935067351102298e+14
3.920000000000000e+03,5.214592464132769e+14
3.921000000000000e+03,3.307756872404578e+14
3.922000000000000e+03,3.941266770238194e+14
3.923000000000000e+03,4.871869778037709e+14
3.924000000000000e+03,1.165407290528937e+13
3.925000000000000e+03,4.638104030926272e+14
3.926000000000000e+03,4.651909657963758e+14
3.927000000000000e+03,3.172261896316066e+14
3.928000000000000e+03,3.620071983373351e+14
3.929000000000000e+03,1.423509064311262e+13
3.930000000000000e+03,2.559703689255519e+14
3.931000000000000e+03,9.236596992218647e+13
3.932000000000000e+03,1.532504270986006e+14
3.933000000000000e+03,1.453518372914110e+14
3.934000000000000e+03,1.113509543590273e+14
3.935000000000000e+03,7.667528396203628e+13
3.936000000000000e+03,1.282654357553382e+14
3.937000000000000e+03,1.507439207422026e+14
3.938000000000000e+03,1.942185546318888e+14
3.939000000000000e+03,2.363137195946928e+14
3.940000000000000e+03,2.823915198819104e+14
3.941000000000000e+03,3.033681595252861e+14
3.942000000000000e+03,4.930155705694170e+13
3.943000000000000e+03,3.769374082769198e+14
3.944000000000000e+03,3.829397843075498e+14
3.945000000000000e+03,1.477330626292038e+14
3.946000000000000e+03,1.507818843868451e+14
3.947000000000000e+03,5.715694982400041e+14
3.948000000000000e+03,4.364773046741971e+14
3.949000000000000e+03,5.682317583474019e+14
3.950000000000000e+03,3.156073191548229e+14
3.951000000000000e+03,5.174747209136936e+14
3.952000000000000e+03,6.347095327978555e+14
3.953000000000000e+03,6.435463365748899e+14
3.954000000000000e+03,3.454582365575388e+14
3.955000000000000e+03,2.658663213101700e+14
3.956000000000000e+03,5.968999171231352e+14
3.957000000000000e+03,5.612994481808801e+14
3.958000000000000e+03,4.649779667381094e+14
3.959000000000000e+03,5.736974209055341e+14
3.960000000000000e+03,5.682924915083525e+14
3.961000000000000e+03,5.542125445239091e+14
3.962000000000000e+03,4.188890222968117e+14
3.963000000000000e+03,2.521498108460322e+14
3.964000000000000e+03,1.716806435928735e+14
3.965000000000000e+03,3.174854526322652e+14
3.966000000000000e+03,2.676690371423752e+14
3.967000000000000e+03,1.801031311306952e+14
3.968000000000000e+03,1.676053499009670e+14
3.969000000000000e+03,1.185161210403846e+14
3.970000000000000e+03,1.059666449143478e+14
3.971000000000000e+03,1.574829879516518e+14
3.972000000000000e+03,1.713656834926461e+14
3.973000000000000e+03,2.563858044120107e+14
3.974000000000000e+03,2.949899519036681e+14
3.975000000000000e+03,3.852913154150132e+14
3.976000000000000e+03,4.382953726692174e+14
3.977000000000000e+03,2.914363929322481e+14
3.978000000000000e+03,2.789061048065284e+14
