3.900000000000000e+03,4.574187400734148e+13
3.901000000000000e+03,1.726488814462893e+13
3.902000000000000e+03,4.364455653073856e+13
3.903000000000000e+03,1.598374783044712e+13
3.904000000000000e+03,6.241458891828483e+12
3.905000000000000e+03,7.624684075485983e+12
3.906000000000000e+03,4.295833845953045e+13
3.907000000000000e+03,1.088894828343228e+13
3.908000000000000e+03,4.279456641679436e+13
3.909000000000000e+03,1.646954082351952e+13
3.910000000000000e+03,1.837787671723897e+13
3.911000000000000e+03,3.349310920167332e+13
3.912000000000000e+03,4.023885550305829e+13
3.913000000000000e+03,3.653067398666385e+13
3.914000000000000e+03,2.261453817275159e+13
3.915000000000000e+03,4.832253996600852e+13
3.916000000000000e+03,4.824725976596814e+13
3.917000000000000e+03,2.509012700737096e+13
3.918000000000000e+03,4.524416227969855e+13
3.919000000000000e+03,2.129647508973181e+13
3.920000000000000e+03,3.789253897810650e+13
3.921000000000000e+03,2.407191226850836e+13
3.922000000000000e+03,2.872476744613295e+13
3.923000000000000e+03,3.555985973048368e+13
3.924000000000000e+03,8.518944259067748e+11
3.925000000000000e+03,3.395409892315557e+13
3.926000000000000e+03,3.410567696297856e+13
3.927000000000000e+03,2.329207153055591e+13
3.928000000000000e+03,2.661950436468154e+13
3.929000000000000e+03,1.048302625934583e+12
3.930000000000000e+03,1.887816637853947e+13
3.931000000000000e+03,6.822221067028480e+12
3.932000000000000e+03,1.133598244808461e+13
3.933000000000000e+03,1.076766846403465e+13
3.934000000000000e+03,8.261116965573458e+12
3.935000000000000e+03,5.696969557932230e+12
3.936000000000000e+03,9.544250399975658e+12
3.937000000000000e+03,1.123351498165304e+13
3.938000000000000e+03,1.449473427403025e+13
3.939000000000000e+03,1.766249917046155e+13
3.940000000000000e+03,2.113773979364130e+13
3.941000000000000e+03,2.274157669832065e+13
3.942000000000000e+03,3.701305123503807e+12
3.943000000000000e+03,2.834047801564904e+13
3.944000000000000e+03,2.883447825789214e+13
3.945000000000000e+03,1.114045653519015e+13
3.946000000000000e+03,1.138723103433791e+13
3.947000000000000e+03,4.322964690967973e+13
3.948000000000000e+03,3.306115248408884e+13
3.949000000000000e+03,4.310478693017411e+13
3.950000000000000e+03,2.397677370629076e+13
3.951000000000000e+03,3.937100449259674e+13
3.952000000000000e+03,4.836220076325681e+13
3.953000000000000e+03,4.910825870326228e+13
3.954000000000000e+03,2.640060884422558e+13
3.955000000000000e+03,2.034817178483122e+13
3.956000000000000e+03,4.575170314958394e+13
3.957000000000000e+03,4.308678013222577e+13
3.958000000000000e+03,3.574583756434240e+13
3.959000000000000e+03,4.416921482651022e+13
3.960000000000000e+03,4.381798252176937e+13
3.961000000000000e+03,4.279573500681529e+13
3.962000000000000e+03,3.239416539002846e+13
3.963000000000000e+03,1.952855642794607e+13
3.964000000000000e+03,1.331608335673071e+13
3.965000000000000e+03,2.466168129524612e+13
3.966000000000000e+03,2.082287372305808e+13
3.967000000000000e+03,1.403160886406722e+13
3.968000000000000e+03,1.307729022282538e+13
3.969000000000000e+03,9.260853031652678e+12
3.970000000000000e+03,8.292518048476059e+12
3.971000000000000e+03,1.234225643993526e+13
3.972000000000000e+03,1.345019111101673e+13
3.973000000000000e+03,2.015311816504021e+13
3.974000000000000e+03,2.322197627893777e+13
3.975000000000000e+03,3.037559909058764e+13
3.976000000000000e+03,3.460558505082656e+13
3.977000000000000e+03,2.304447251185304e+13
3.978000000000000e+03,2.208638747776734e+13
3.979000000000000e+03,4.242930400798470e+13
3.980000000000000e+03,4.561826574032311e+13
3.981000000000000e+03,5.229724141851766e+13
3.982000000000000e+03,3.587703490954730e+13
3.983000000000000e+03,3.671073299953312e+13
